"Öncelik";"Tür";"URL";"Başlık";"Not";"Gönderim tarihi";"Durum"
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/turgut-ozal/tadilat/";"Turgut Özal tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/seyh-bayram/";"Şeyh Bayram (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/seyh-bayram/elektrikci/";"Şeyh Bayram elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/seyh-bayram/su-tesisatcisi/";"Şeyh Bayram su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/seyh-bayram/sihhi-tesisatci/";"Şeyh Bayram sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/seyh-bayram/dogalgazci/";"Şeyh Bayram doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/seyh-bayram/sulama-sistemleri/";"Şeyh Bayram sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/seyh-bayram/hidrofor-pompa/";"Şeyh Bayram hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/seyh-bayram/aydinlatma/";"Şeyh Bayram aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/seyh-bayram/tadilat/";"Şeyh Bayram tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/gunduzbey/";"Gündüzbey (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gunduzbey/elektrikci/";"Gündüzbey elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gunduzbey/su-tesisatcisi/";"Gündüzbey su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gunduzbey/sihhi-tesisatci/";"Gündüzbey sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gunduzbey/dogalgazci/";"Gündüzbey doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gunduzbey/sulama-sistemleri/";"Gündüzbey sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gunduzbey/hidrofor-pompa/";"Gündüzbey hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gunduzbey/aydinlatma/";"Gündüzbey aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gunduzbey/tadilat/";"Gündüzbey tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/dilek/";"Dilek (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/dilek/elektrikci/";"Dilek elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/dilek/su-tesisatcisi/";"Dilek su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/dilek/sihhi-tesisatci/";"Dilek sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/dilek/dogalgazci/";"Dilek doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/dilek/sulama-sistemleri/";"Dilek sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/dilek/hidrofor-pompa/";"Dilek hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/dilek/aydinlatma/";"Dilek aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/dilek/tadilat/";"Dilek tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/konak/";"Konak (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/konak/elektrikci/";"Konak elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/konak/su-tesisatcisi/";"Konak su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/konak/sihhi-tesisatci/";"Konak sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/konak/dogalgazci/";"Konak doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/konak/sulama-sistemleri/";"Konak sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/konak/hidrofor-pompa/";"Konak hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/konak/aydinlatma/";"Konak aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/konak/tadilat/";"Konak tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/melekbaba/";"Melekbaba (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/melekbaba/elektrikci/";"Melekbaba elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/melekbaba/su-tesisatcisi/";"Melekbaba su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/melekbaba/sihhi-tesisatci/";"Melekbaba sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/melekbaba/dogalgazci/";"Melekbaba doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/melekbaba/sulama-sistemleri/";"Melekbaba sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/melekbaba/hidrofor-pompa/";"Melekbaba hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/melekbaba/aydinlatma/";"Melekbaba aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/melekbaba/tadilat/";"Melekbaba tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/koyunoglu/";"Koyunoğlu (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/koyunoglu/elektrikci/";"Koyunoğlu elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/koyunoglu/su-tesisatcisi/";"Koyunoğlu su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/koyunoglu/sihhi-tesisatci/";"Koyunoğlu sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/koyunoglu/dogalgazci/";"Koyunoğlu doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/koyunoglu/sulama-sistemleri/";"Koyunoğlu sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/koyunoglu/hidrofor-pompa/";"Koyunoğlu hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/koyunoglu/aydinlatma/";"Koyunoğlu aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/koyunoglu/tadilat/";"Koyunoğlu tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/yesiltepe/";"Yeşiltepe (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/yesiltepe/elektrikci/";"Yeşiltepe elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/yesiltepe/su-tesisatcisi/";"Yeşiltepe su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/yesiltepe/sihhi-tesisatci/";"Yeşiltepe sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/yesiltepe/dogalgazci/";"Yeşiltepe doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/yesiltepe/sulama-sistemleri/";"Yeşiltepe sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/yesiltepe/hidrofor-pompa/";"Yeşiltepe hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/yesiltepe/aydinlatma/";"Yeşiltepe aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/yesiltepe/tadilat/";"Yeşiltepe tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/bahcebasi/";"Bahçebaşı (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/bahcebasi/elektrikci/";"Bahçebaşı elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/bahcebasi/su-tesisatcisi/";"Bahçebaşı su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/bahcebasi/sihhi-tesisatci/";"Bahçebaşı sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/bahcebasi/dogalgazci/";"Bahçebaşı doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/bahcebasi/sulama-sistemleri/";"Bahçebaşı sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/bahcebasi/hidrofor-pompa/";"Bahçebaşı hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/bahcebasi/aydinlatma/";"Bahçebaşı aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/bahcebasi/tadilat/";"Bahçebaşı tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/samankoy/";"Samanköy (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/samankoy/elektrikci/";"Samanköy elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/samankoy/su-tesisatcisi/";"Samanköy su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/samankoy/sihhi-tesisatci/";"Samanköy sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/samankoy/dogalgazci/";"Samanköy doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/samankoy/sulama-sistemleri/";"Samanköy sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/samankoy/hidrofor-pompa/";"Samanköy hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/samankoy/aydinlatma/";"Samanköy aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/samankoy/tadilat/";"Samanköy tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/kaynarca/";"Kaynarca (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/kaynarca/elektrikci/";"Kaynarca elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/kaynarca/su-tesisatcisi/";"Kaynarca su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/kaynarca/sihhi-tesisatci/";"Kaynarca sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/kaynarca/dogalgazci/";"Kaynarca doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/kaynarca/sulama-sistemleri/";"Kaynarca sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/kaynarca/hidrofor-pompa/";"Kaynarca hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/kaynarca/aydinlatma/";"Kaynarca aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/kaynarca/tadilat/";"Kaynarca tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/sutluce/";"Sütlüce (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sutluce/elektrikci/";"Sütlüce elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sutluce/su-tesisatcisi/";"Sütlüce su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sutluce/sihhi-tesisatci/";"Sütlüce sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sutluce/dogalgazci/";"Sütlüce doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sutluce/sulama-sistemleri/";"Sütlüce sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sutluce/hidrofor-pompa/";"Sütlüce hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sutluce/aydinlatma/";"Sütlüce aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sutluce/tadilat/";"Sütlüce tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/topsogut/";"Topsöğüt (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/topsogut/elektrikci/";"Topsöğüt elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/topsogut/su-tesisatcisi/";"Topsöğüt su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/topsogut/sihhi-tesisatci/";"Topsöğüt sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/topsogut/dogalgazci/";"Topsöğüt doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/topsogut/sulama-sistemleri/";"Topsöğüt sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/topsogut/hidrofor-pompa/";"Topsöğüt hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/topsogut/aydinlatma/";"Topsöğüt aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/topsogut/tadilat/";"Topsöğüt tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/gorgu/";"Görgü (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gorgu/elektrikci/";"Görgü elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gorgu/su-tesisatcisi/";"Görgü su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gorgu/sihhi-tesisatci/";"Görgü sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gorgu/dogalgazci/";"Görgü doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gorgu/sulama-sistemleri/";"Görgü sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gorgu/hidrofor-pompa/";"Görgü hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gorgu/aydinlatma/";"Görgü aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/gorgu/tadilat/";"Görgü tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/sahnahan/";"Şahnahan (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sahnahan/elektrikci/";"Şahnahan elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sahnahan/su-tesisatcisi/";"Şahnahan su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sahnahan/sihhi-tesisatci/";"Şahnahan sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sahnahan/dogalgazci/";"Şahnahan doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sahnahan/sulama-sistemleri/";"Şahnahan sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sahnahan/hidrofor-pompa/";"Şahnahan hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sahnahan/aydinlatma/";"Şahnahan aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/sahnahan/tadilat/";"Şahnahan tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/aslanbey/";"Aslanbey (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/aslanbey/elektrikci/";"Aslanbey elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/aslanbey/su-tesisatcisi/";"Aslanbey su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/aslanbey/sihhi-tesisatci/";"Aslanbey sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/aslanbey/dogalgazci/";"Aslanbey doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/aslanbey/sulama-sistemleri/";"Aslanbey sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/aslanbey/hidrofor-pompa/";"Aslanbey hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/aslanbey/aydinlatma/";"Aslanbey aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/aslanbey/tadilat/";"Aslanbey tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/horata/";"Horata (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/horata/elektrikci/";"Horata elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/horata/su-tesisatcisi/";"Horata su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/horata/sihhi-tesisatci/";"Horata sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/horata/dogalgazci/";"Horata doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/horata/sulama-sistemleri/";"Horata sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/horata/hidrofor-pompa/";"Horata hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/horata/aydinlatma/";"Horata aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/horata/tadilat/";"Horata tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/haniminciftligi-baglari/";"Hanımınçiftliği Bağları (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/haniminciftligi-baglari/elektrikci/";"Hanımınçiftliği Bağları elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/haniminciftligi-baglari/su-tesisatcisi/";"Hanımınçiftliği Bağları su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/haniminciftligi-baglari/sihhi-tesisatci/";"Hanımınçiftliği Bağları sıhhi tesisatçı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/haniminciftligi-baglari/dogalgazci/";"Hanımınçiftliği Bağları doğalgaz tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/haniminciftligi-baglari/sulama-sistemleri/";"Hanımınçiftliği Bağları sulama sistemi ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/haniminciftligi-baglari/hidrofor-pompa/";"Hanımınçiftliği Bağları hidrofor ve pompa ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/haniminciftligi-baglari/aydinlatma/";"Hanımınçiftliği Bağları aydınlatma ustası";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/haniminciftligi-baglari/tadilat/";"Hanımınçiftliği Bağları tadilat ustası";"Uzun kuyruk";"";""
"3";"Mahalle";"https://cbinsaat.com/bolgeler/yesilyurt/karakavak-baglari/";"Karakavak Bağları (Yeşilyurt)";"öne çıkan mahalle";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/karakavak-baglari/elektrikci/";"Karakavak Bağları elektrikçi";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/karakavak-baglari/su-tesisatcisi/";"Karakavak Bağları su tesisatçısı";"Uzun kuyruk";"";""
"3";"Mahalle × etiket";"https://cbinsaat.com/bolgeler/yesilyurt/karakavak-baglari/sihhi-tesisatci/";"Karakavak Bağları sıhhi tesisatçı";"Uzun kuyruk";"";""
